Complaint ID,Product,Consumer complaint narrative
13940524,Credit card,"On XX/XX/year> I was approached by XXXX individuals in front of a XXXX XXXX  at XXXX XXXX XXXX in XXXX. XXXX of the individuals explained that his XXXX  had recently been XXXX  and he was asking for donations to help pay the XXXX  costs. I learned later that this is a common deceptive practice. The man and the other younger boys were wearing badges on lanyards ( which were apparently fake ) that indicated their fund raising was authorized by the XXXX of XXXX, the XXXX of XXXX, and XXXX XXXX XXXX. He explained that he was only allowed to collect donations via credit card and asked me if I could donate {$5.00}. I agreed to donate {$5.00}. He entered {$5.00} into a handheld device, showed it to me his phone, which had a credit card scanner attached to it. I tapped my previous ( now cancelled ) card on the scanner after he showed me the amount {$5.00} on the screen. The XXXX younger men then attempted to distract me, and I looked away while the man apparently changed {$5.00} to {$5000.00} and attempted to process the charge more than once. XXXX of the boys had handed me a clipboard that showed a list of the other people who had supposedly donated and a pen that was not working. While trying to sign the document on the clipboard, the other older boy grabbed my phone from my hand and held it momentarily. It was in that moment that he was able to respond "" yes '' to a text from CitiBank. My phone then died when I took it back as it was very low on charge. The XXXX of them then hurried away down the sidewalk. I knew I was the vicitim of a crime. 

I suspected immediately that I was the victim of a credit card fraud or deceptive practices crime. But my phone was now off and needed a few minutes to recharge. 

When my phone was sufficiently charged ( about XXXX minutes later ) I received a call from the Citibank XXXX XXXX department. I spoke with someone ( did not get a name ) who told me that they recognized the charge as suspicious/fraudulent charge, that it would be declined, and I told that person that I never authorized any charges of {$5000.00} to XXXX  * XXXX XXXX XXXX I was assured by the Citibank representative would be declined and removed from my account. And, confidently, that I did not need to worry because my account was protected by Citicard XXXX XXXX. Since then I have spoken with several other Citicard and Citi XXXX XXXX department who have all assured me that I would not be responsible for the charges, which were entered as {$5000.00}, not the {$5.00} I agreed to donate for the XXXX  's XXXX  costs. 

What I find to be CitiBank 's fault is that after recognizing the first {$5000.00} as fraudulent and declining the charge, and recommending I immediately cancel the card, which I did within a few minutes of the fraudulent transaction ( s ), Citi then processed XXXX more identical charges and transferred them to a new account they setup for me after cancelling the card that was used at the time of the incident. In their most recent letter they mentioned that the XXXX  and XXXX  charges were processed by them during a period of "" security closure '' clearance, which was after the first charge was declined by CitiCard, and after the card presented at the time of the incident was cancelled. I received no notification from Citi of the XXXX and XXXX charges, but they themselves recognized the XXXX  charge of {$5000.00} was fraudulent and declined it. 

I have sent them numerous documents and have also engaged an attorney, XXXX XXXX to help me resolve this matter. I can provide all the documents to CFPB at your request. 

After CitiCard received the first communication from my attorney, which advised Citi to not contact me directly, they did call me directly anyway. 

Also, after the incident on XX/XX/XXXX, I had numerous calls and spoke with several representatives from CitiBank, who all told me I would not be held responsible for any of the XXXX {$5000.00} charges from XXXX XXXX XXXXXXXX XXXX on the afternoon of XX/XX/XXXX. 

I have provided CFPB with several of the documents submitted as evidence that this was deceptive criminal practices, and that the first charge was declined by me on the phone and subsequently by CitiCards, within a few minutes of the incident, as I was in direct contact and received in person assistance from a Citicard representatives. 

At a different time I spoke with XXXX ( ID # XXXX ) at the Citi XXXX fraud team ( US phone number XXXX ). On that call and several others, CitiBank representatives told me that I would not be held be responsible for these charges. My credit card statement and written correspondence, received much later, confirm a different message. 

CitiCard continues to restate that since I was "" scammed '' it was not a fraudulent charge, and that since I provided my card ( for a {$5.00} payment ) I am responsible for XXXX charges of {$5000.00}, the XXXX  of which CitiCards themselves recognized as fraudulent, and knew to decline. They called me minutes after the incident occured ( incoming phone record provided in attachments )- so CitiCards clearly recognized the XXXX  charge was fraudulent/suspicious activity. The XXXX  and XXXX  charges were processed by CitiCard with no notification or authorization by me, and after the card had been cancelled. Citi continues to assert that I approved the charges because I presented my credit card. This is puzzling ; I present my credit card at every in person transaction, but if any other store or vendor were to tell me something was {$5.00} and then attempt to charge me {$5000.00}, XXXX times, and they allowed it to go through, I would think Citi should understand this is the fault of their own processing systems."
13888904,Checking or savings account,
13937978,Credit card,
14176920,"Money transfer, virtual currency, or money service",
13943242,Checking or savings account,
14007517,Checking or savings account,
13956774,Credit card,
13918740,Credit card,
12466104,Credit card,
13874402,Credit card,
14078500,"Money transfer, virtual currency, or money service",
13939209,"Money transfer, virtual currency, or money service",
13849538,Checking or savings account,
13972398,"Money transfer, virtual currency, or money service",
13912321,Checking or savings account,
13655010,Checking or savings account,
13927631,Credit card,
14125890,Checking or savings account,
14020974,Credit card,
14037240,Credit card,
13823357,Credit card,
13945506,Checking or savings account,
13767254,Checking or savings account,
14037315,Checking or savings account,
13738247,Credit card,"Citi Bank was siding with the merchant who had defrauded XXXX of customers for XXXX  of dollars without reveiwing my information I had submitted sufficiently. All the evidence i provided went unoticed and they failed to give my case a proper reveiw and did not fight on behalf of me, their client."
13913533,"Money transfer, virtual currency, or money service",
13950753,Checking or savings account,
14179198,Checking or savings account,
14027652,Credit card,
13936098,Checking or savings account,
13936163,Credit card,
13765937,Credit card,
14066016,Checking or savings account,
13973549,Credit card,
13937808,"Money transfer, virtual currency, or money service",
13906111,Credit card,Citi Mastercard has open XXXX accounts under my name without my permission. I did XXXX bank transfer from XXXX XXXX to Citi Bank Master Card. Citi Bank is charging me double amount of Transfer which against the law. I have been calling them to resolve the issue but no one is listening to me. Cit bank sent the credit debt to collection agency. I have disputed the amount and Citi Bank has not taking care of issue and are holding it against me.
13643298,"Payday loan, title loan, personal loan, or advance loan",
13715369,"Money transfer, virtual currency, or money service",
13913563,"Money transfer, virtual currency, or money service",
13832096,"Money transfer, virtual currency, or money service",
14128306,Checking or savings account,
13868115,Checking or savings account,
13861731,Checking or savings account,
13688750,Checking or savings account,"My name is XXXX XXXX. I opened a personal checking account with Truist Bank and received legitimate deposits from XXXX and XXXX for my work as a delivery and rideshare driver. I also received a {$400.00} promotional bonus from Truist. 

On or around XX/XX/year>, Truist suddenly froze my account with no prior notice. I currently have {$2100.00} in the account, and I have been completely unable to access these funds since the freeze. 

I have visited the bank branch several times and was only told that an internal email was sent, with no explanation, no updates, and no timeline for resolution. It has now been over XXXX weeks without access to my legally earned money, and this is causing significant financial hardship. 

I have no suspicious or fraudulent transactions. I am attaching documentation showing my income sources and financial activity. 

I respectfully request assistance from the Consumer Financial Protection Bureau in requiring Truist Bank to : Immediately release or provide access to my account Provide a written explanation of the account freeze Improve their handling of such issues"
13899575,Credit card,
13901085,Credit card,
14072854,Checking or savings account,
13696050,Credit card,
13931750,Credit card,
13671624,"Money transfer, virtual currency, or money service",
13925704,Checking or savings account,
14157329,"Money transfer, virtual currency, or money service",
14022706,Credit card,
13747699,Checking or savings account,
13958804,Checking or savings account,"Deposited over {$8000.00} in citi bank and they froze my account for months after multiple phone calls adding up to over XXXX hrs funds were removed from account and accounts closed and they finally sent me checks for changes. XXXX XXXX XXXX and XXXX still lost out on my {$8000.00} deposit which they deemed as suspicious activity and froze the accounts and then forced closed them they caused me to loose my home my car my job and my sanity .. not to mention the over {$8000.00} that disappeared .. kept telling me they couldn't verify me even though I passed all verifications they asked for but wanted me to verify with a letter that came in mail with a reference number on it which never showed and I requested it XXXX different times but it never came although I seem to of got the statements for the accounts also I keep receiving new debit cards and checkbooks which I didn't request, got the card and check books XXXX different times including a new card and check book XXXX XXXXs after the accounts were supposedly closed. Sadly I've lost my {$8400.00} my job my car and my home. Me my wife and XXXX XXXX XXXX daughter were homeless for XXXX XXXX  because of this .. citi bank XXXX be shut down as I seen online I'm not the only person they have done this to. You have to think about the interest they are making on my {$8400.00} now XXXX doing this to millions of customers .. they are rolling in the dough .. they did this to me for XXXX XXXX and getting away with it ... Sham on them and XXXX them down!"
